City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
265,piacabucu,-10.4056,-36.4344,77.36,78,93,9.06,BR,2021-01-23 22:44:51,overcast clouds
266,orange cove,36.6244,-119.3137,55.99,58,40,6.91,US,2021-01-23 22:44:51,scattered clouds
267,roald,62.5833,6.1333,39.2,75,90,10.36,NO,2021-01-23 22:44:51,overcast clouds
268,wuwei,37.9281,102.6414,22.28,79,53,9.66,CN,2021-01-23 22:44:51,broken clouds
269,huarmey,-10.0681,-78.1522,74.14,71,9,9.1,PE,2021-01-23 22:41:01,clear sky
270,sardarshahr,28.4333,74.4833,54.36,42,0,8.7,IN,2021-01-23 22:44:52,clear sky
271,half moon bay,37.4636,-122.4286,57.2,71,1,8.05,US,2021-01-23 22:41:46,clear sky
272,touros,-5.1989,-35.4608,78.8,78,20,9.22,BR,2021-01-23 22:41:41,few clouds
273,okakarara,-20.5833,17.4333,69.6,82,100,6.96,NA,2021-01-23 22:42:47,moderate rain
274,calama,-22.4667,-68.9333,73.4,16,20,19.57,CL,2021-01-23 22:42:07,few clouds
275,amahai,-3.3333,128.9167,86.0,85,100,1.01,ID,2021-01-23 22:44:52,overcast clouds
276,comodoro rivadavia,-45.8667,-67.5,64.4,48,20,16.11,AR,2021-01-23 22:41:21,few clouds
277,chapais,49.7834,-74.8492,3.2,78,90,13.8,CA,2021-01-23 22:41:21,overcast clouds
278,ostrovnoy,68.0531,39.5131,3.2,92,100,12.91,RU,2021-01-23 22:42:25,light snow
279,port macquarie,-31.4333,152.9167,81.0,66,4,10.42,AU,2021-01-23 22:42:04,clear sky
280,zhangye,38.9342,100.4517,20.12,83,84,0.31,CN,2021-01-23 22:44:53,broken clouds
281,pemangkat,1.1667,108.9667,76.35,89,99,6.58,ID,2021-01-23 22:44:53,overcast clouds
282,port elizabeth,-33.918,25.5701,68.0,83,0,17.27,ZA,2021-01-23 22:41:14,clear sky
283,ahipara,-35.1667,173.1667,70.23,63,14,8.46,NZ,2021-01-23 22:37:05,few clouds
284,sorong,-0.8833,131.25,81.28,77,89,2.89,ID,2021-01-23 22:44:54,heavy intensity rain
285,gazanjyk,39.2446,55.5154,28.76,92,86,9.69,TM,2021-01-23 22:44:54,overcast clouds
286,banda aceh,5.5577,95.3222,76.77,81,45,7.7,ID,2021-01-23 22:44:54,scattered clouds
287,baruun-urt,46.6806,113.2792,5.04,88,1,9.66,MN,2021-01-23 22:44:54,clear sky
288,truth or consequences,33.1284,-107.2528,64.4,15,1,24.16,US,2021-01-23 22:44:54,clear sky
289,kidal,18.4411,1.4078,65.08,21,0,10.74,ML,2021-01-23 22:44:54,clear sky
290,rio grande,-32.035,-52.0986,78.01,83,85,5.99,BR,2021-01-23 22:41:18,overcast clouds
291,bathsheba,13.2167,-59.5167,78.8,65,20,12.66,BB,2021-01-23 22:37:48,few clouds
292,nokaneng,-19.6667,22.2667,70.84,54,66,3.56,BW,2021-01-23 22:44:55,broken clouds
293,necochea,-38.5473,-58.7368,76.59,67,0,15.43,AR,2021-01-23 22:43:52,clear sky
294,ballina,-28.8667,153.5667,75.2,69,40,5.75,AU,2021-01-23 22:44:55,scattered clouds
295,beloha,-25.1667,45.05,76.64,87,89,7.85,MG,2021-01-23 22:37:04,overcast clouds
296,independence,39.0911,-94.4155,39.99,30,75,13.8,US,2021-01-23 22:43:55,broken clouds
297,riyadh,24.6877,46.7219,48.2,34,0,5.75,SA,2021-01-23 22:44:36,clear sky
298,inuvik,68.3499,-133.7218,-14.8,76,16,8.05,CA,2021-01-23 22:37:59,few clouds
299,mahebourg,-20.4081,57.7,77.0,88,40,4.61,MU,2021-01-23 22:41:14,scattered clouds
300,vaitape,-16.5167,-151.75,81.32,72,0,13.69,PF,2021-01-23 22:42:32,clear sky
301,pisco,-13.7,-76.2167,77.0,65,0,11.5,PE,2021-01-23 22:41:29,clear sky
302,puerto madryn,-42.7692,-65.0385,67.32,61,41,24.05,AR,2021-01-23 22:44:56,scattered clouds
303,cidreira,-30.1811,-50.2056,76.32,83,0,19.42,BR,2021-01-23 22:40:18,clear sky
304,kurilsk,45.2333,147.8833,20.14,87,86,5.88,RU,2021-01-23 22:41:59,overcast clouds
305,kirakira,-10.4544,161.9205,83.93,66,100,8.23,SB,2021-01-23 22:44:56,overcast clouds
306,ayagoz,47.9714,80.4392,11.01,95,100,18.63,KZ,2021-01-23 22:42:56,light snow
307,tambo,-14.8,-73.9167,40.08,100,94,8.39,PE,2021-01-23 22:44:57,light rain
308,narsaq,60.9167,-46.05,26.6,33,0,21.85,GL,2021-01-23 22:41:37,clear sky
309,katangli,51.7102,143.2326,0.93,94,100,3.74,RU,2021-01-23 22:41:18,light snow
310,manadhoo,5.7667,73.3833,82.04,71,85,8.68,MV,2021-01-23 22:44:57,overcast clouds
311,marsh harbour,26.5412,-77.0636,73.63,68,19,9.57,BS,2021-01-23 22:42:43,few clouds
312,reyes,-14.3167,-67.3833,75.2,88,75,0.4,BO,2021-01-23 22:44:57,broken clouds
313,isangel,-19.55,169.2667,86.0,79,75,5.75,VU,2021-01-23 22:42:01,broken clouds
314,lucapa,-8.4192,20.7447,66.15,96,100,2.15,AO,2021-01-23 22:44:58,overcast clouds
315,seymchan,62.8833,152.4333,-30.28,82,100,2.3,RU,2021-01-23 22:44:58,overcast clouds
316,nacogdoches,31.6002,-94.6335,55.99,94,90,3.44,US,2021-01-23 22:44:58,overcast clouds
317,bichena,10.45,38.2,53.15,43,30,2.26,ET,2021-01-23 22:44:58,scattered clouds
318,pevek,69.7008,170.3133,-13.68,89,100,8.1,RU,2021-01-23 22:41:39,overcast clouds
319,forecariah,9.4306,-13.0881,72.75,84,78,4.38,GN,2021-01-23 22:44:58,broken clouds
320,alliance,40.9153,-81.1059,23.0,51,6,1.99,US,2021-01-23 22:44:15,clear sky
321,highland,34.1283,-117.2086,48.99,81,90,3.44,US,2021-01-23 22:44:59,moderate rain
322,torbay,47.6666,-52.7314,26.01,86,90,17.27,CA,2021-01-23 22:42:08,overcast clouds
323,moron,-34.6534,-58.6198,91.4,40,0,10.36,AR,2021-01-23 22:44:59,clear sky
324,scarborough,54.2797,-0.4044,30.0,90,37,10.22,GB,2021-01-23 22:42:09,scattered clouds
325,eirunepe,-6.6603,-69.8736,75.69,94,96,1.23,BR,2021-01-23 22:44:59,moderate rain
326,faanui,-16.4833,-151.75,81.34,72,2,13.69,PF,2021-01-23 22:37:34,clear sky
327,wencheng,33.0559,113.7978,37.96,81,84,4.25,CN,2021-01-23 22:44:59,broken clouds
328,san policarpo,12.1791,125.5072,77.99,86,64,3.44,PH,2021-01-23 22:45:00,broken clouds
329,chino valley,34.7575,-112.4538,48.99,49,75,13.8,US,2021-01-23 22:45:00,broken clouds
330,roebourne,-20.7833,117.1333,84.18,46,5,15.1,AU,2021-01-23 22:45:00,clear sky
331,kavaratti,10.5669,72.642,80.74,73,64,10.6,IN,2021-01-23 22:41:45,broken clouds
332,aklavik,68.2191,-135.0107,-0.4,78,75,5.75,CA,2021-01-23 22:41:28,broken clouds
333,kudat,6.8837,116.8477,73.4,100,20,2.3,MY,2021-01-23 22:42:14,few clouds
334,qasigiannguit,68.8193,-51.1922,17.6,45,6,19.57,GL,2021-01-23 22:45:01,clear sky
335,tarakan,3.3,117.6333,73.4,94,40,9.1,ID,2021-01-23 22:45:01,scattered clouds
336,talnakh,69.4865,88.3972,-35.75,64,55,1.45,RU,2021-01-23 22:42:24,broken clouds
337,hay river,60.8156,-115.7999,-11.2,64,16,3.44,CA,2021-01-23 22:45:01,few clouds
338,rayong,12.8333,101.4333,73.99,93,0,2.59,TH,2021-01-23 22:45:01,clear sky
339,meulaboh,4.1363,96.1285,74.84,90,52,4.45,ID,2021-01-23 22:45:01,broken clouds
340,kachiry,53.0675,76.1036,-28.34,84,94,7.54,KZ,2021-01-23 22:45:02,overcast clouds
341,sibu,2.3,111.8167,75.2,94,40,2.3,MY,2021-01-23 22:45:02,scattered clouds
342,port hardy,50.6996,-127.4199,39.2,75,90,5.75,CA,2021-01-23 22:40:00,overcast clouds
343,lungi,9.2212,-12.6831,73.17,84,87,5.95,SL,2021-01-23 22:45:02,overcast clouds
344,te anau,-45.4167,167.7167,54.48,83,100,7.52,NZ,2021-01-23 22:42:24,heavy intensity rain
345,khatanga,71.9667,102.5,-25.89,85,100,10.27,RU,2021-01-23 22:41:44,overcast clouds
346,shaunavon,49.6501,-108.4181,15.8,79,89,10.36,CA,2021-01-23 22:43:09,overcast clouds
347,miles city,46.4083,-105.8406,28.4,50,20,11.5,US,2021-01-23 22:41:21,few clouds
348,san andres,12.5847,-81.7006,82.4,69,40,12.66,CO,2021-01-23 22:45:03,scattered clouds
349,kawalu,-7.3817,108.2082,73.2,88,100,2.13,ID,2021-01-23 22:45:03,light rain
350,nuevo laredo,27.4763,-99.5164,71.6,83,90,9.22,MX,2021-01-23 22:45:03,overcast clouds
351,marquette,46.5333,-87.6335,21.99,58,58,4.16,US,2021-01-23 22:45:03,broken clouds
352,nobres,-14.7203,-56.3275,78.28,79,78,3.24,BR,2021-01-23 22:45:04,light rain
353,luena,-11.7833,19.9167,63.9,95,100,6.2,AO,2021-01-23 22:42:27,overcast clouds
354,ternate,0.8,127.4,79.61,81,100,7.38,ID,2021-01-23 22:41:38,light rain
355,moree,-29.4667,149.85,75.2,57,0,13.8,AU,2021-01-23 22:45:04,clear sky
356,coihaique,-45.5752,-72.0662,68.0,26,0,10.36,CL,2021-01-23 22:41:50,clear sky
357,batticaloa,7.7102,81.6924,75.6,77,4,7.25,LK,2021-01-23 22:45:05,clear sky
358,ishigaki,24.3448,124.1572,62.6,77,40,17.27,JP,2021-01-23 22:45:05,scattered clouds
359,grootfontein,-19.5667,18.1167,68.0,94,100,2.3,NA,2021-01-23 22:45:05,light rain
360,mareeba,-17.0,145.4333,84.0,65,26,11.5,AU,2021-01-23 22:45:05,scattered clouds
361,algodones,20.3888,-105.4773,75.2,78,1,12.66,MX,2021-01-23 22:45:05,clear sky
362,aksu,41.1231,80.2644,19.72,86,1,4.99,CN,2021-01-23 22:45:06,clear sky
363,dingle,10.9995,122.6711,75.88,86,85,2.33,PH,2021-01-23 22:42:16,light rain
364,ignacio zaragoza,28.3833,-107.2167,62.01,21,38,14.0,MX,2021-01-23 22:45:06,scattered clouds
365,solnechnyy,50.7214,136.6319,-4.7,89,43,3.02,RU,2021-01-23 22:45:06,scattered clouds
366,batesville,35.7698,-91.641,42.01,45,90,8.05,US,2021-01-23 22:43:03,overcast clouds
367,basco,20.4487,121.9702,73.72,79,24,27.87,PH,2021-01-23 22:41:26,few clouds
368,hambantota,6.1241,81.1185,71.6,100,5,5.75,LK,2021-01-23 22:41:19,clear sky
369,sao jose da coroa grande,-8.8978,-35.1478,77.99,79,82,9.17,BR,2021-01-23 22:45:07,broken clouds
370,pitimbu,-7.4706,-34.8086,78.8,83,20,10.36,BR,2021-01-23 22:45:07,few clouds
371,den chai,17.9837,100.0522,66.0,99,0,1.25,TH,2021-01-23 22:45:07,clear sky
372,borskoye,53.0333,51.7167,24.06,98,100,8.32,RU,2021-01-23 22:45:08,light snow
373,veliki preslav,43.1667,26.8167,49.3,78,100,14.83,BG,2021-01-23 22:45:08,overcast clouds
374,sur,22.5667,59.5289,65.46,56,0,14.54,OM,2021-01-23 22:41:14,clear sky
375,cozumel,20.5083,-86.9458,81.0,74,40,8.05,MX,2021-01-23 22:45:08,scattered clouds
376,annau,37.8876,58.516,26.6,86,46,4.61,TM,2021-01-23 22:45:08,scattered clouds
377,puerto carreno,6.189,-67.4859,86.54,55,100,8.79,CO,2021-01-23 22:45:08,overcast clouds
378,guerrero negro,27.9769,-114.0611,63.34,55,96,12.37,MX,2021-01-23 22:40:56,overcast clouds
379,randudongkal,-7.0981,109.3243,57.99,10,99,1.41,ID,2021-01-23 22:45:09,overcast clouds
380,taree,-31.9,152.4667,79.0,73,1,4.41,AU,2021-01-23 22:45:09,clear sky
381,hope,33.6671,-93.5916,50.0,74,71,4.0,US,2021-01-23 22:45:09,broken clouds
382,almaznyy,48.0448,40.045,35.6,87,0,11.18,RU,2021-01-23 22:45:09,clear sky
383,iskateley,67.6803,53.1512,-14.19,86,100,14.07,RU,2021-01-23 22:45:09,overcast clouds
384,kaura namoda,12.5898,6.5779,67.51,22,0,9.78,NG,2021-01-23 22:45:10,clear sky
385,akonolinga,3.7667,12.25,69.21,82,68,3.83,CM,2021-01-23 22:45:10,broken clouds
386,la oroya,-11.5189,-75.8994,49.93,66,74,6.87,PE,2021-01-23 22:45:10,light rain
387,joshimath,30.5667,79.5667,37.94,64,45,2.59,IN,2021-01-23 22:45:10,scattered clouds
388,paramonga,-10.6667,-77.8333,73.42,74,5,7.58,PE,2021-01-23 22:45:10,clear sky
389,plettenberg bay,-34.0527,23.3716,68.07,82,70,10.33,ZA,2021-01-23 22:45:10,light rain
390,ambon,-3.6954,128.1814,78.8,83,40,6.91,ID,2021-01-23 22:45:11,light rain
391,uruacu,-14.5247,-49.1408,73.45,83,66,1.54,BR,2021-01-23 22:45:11,light rain
392,zarubino,42.63,131.0922,20.55,95,25,6.53,RU,2021-01-23 22:45:11,scattered clouds
393,fort nelson,58.8053,-122.7002,1.4,78,75,5.75,CA,2021-01-23 22:42:48,light snow
394,male,4.1748,73.5089,82.4,83,20,8.05,MV,2021-01-23 22:45:11,few clouds
395,harbour breton,47.4833,-55.7983,29.57,90,1,24.81,CA,2021-01-23 22:45:11,clear sky
396,baoro,5.6667,15.9667,70.56,28,61,5.84,CF,2021-01-23 22:45:11,broken clouds
397,waddan,29.1614,16.139,55.17,37,0,5.35,LY,2021-01-23 22:45:12,clear sky
398,sarankhola,22.3082,89.7897,58.87,68,13,2.86,BD,2021-01-23 22:45:12,few clouds
399,amga,60.8953,131.9608,-48.68,74,100,4.03,RU,2021-01-23 22:45:12,overcast clouds
400,inhambane,-23.865,35.3833,80.24,86,100,14.85,MZ,2021-01-23 22:45:12,moderate rain
401,port said,31.2565,32.2841,55.4,82,0,2.3,EG,2021-01-23 22:45:12,clear sky
402,west fargo,46.875,-96.9004,25.0,86,90,13.8,US,2021-01-23 22:45:13,light snow
403,seoul,37.5683,126.9778,32.0,86,0,3.44,KR,2021-01-23 22:45:13,clear sky
404,prince rupert,54.3161,-130.3201,35.6,80,90,11.5,CA,2021-01-23 22:43:05,overcast clouds
405,hualmay,-11.0964,-77.6139,73.74,71,31,7.72,PE,2021-01-23 22:45:13,scattered clouds
406,tecoanapa,16.5167,-98.75,81.79,72,100,7.99,MX,2021-01-23 22:45:13,overcast clouds
407,gold coast,-28.0,153.4333,81.0,57,82,8.05,AU,2021-01-23 22:45:13,light rain
408,saint anthony,45.0205,-93.218,19.0,86,90,10.36,US,2021-01-23 22:42:10,snow
409,mayo,38.8876,-76.5119,33.01,40,1,13.8,US,2021-01-23 22:43:48,clear sky
410,tashara,55.5195,83.5094,-18.24,88,100,5.79,RU,2021-01-23 22:45:14,overcast clouds
411,borodino,55.9106,94.8983,-1.55,91,100,4.74,RU,2021-01-23 22:45:14,overcast clouds
412,wakefield,53.6809,-1.499,32.0,91,0,6.42,GB,2021-01-23 22:41:00,clear sky
413,college,64.8569,-147.8028,23.0,85,75,2.75,US,2021-01-23 22:41:23,broken clouds
414,waipawa,-41.4122,175.5153,69.8,52,74,21.85,NZ,2021-01-23 22:42:29,broken clouds
415,stephenville,32.2207,-98.2023,53.6,87,90,6.91,US,2021-01-23 22:45:15,overcast clouds
416,maniitsoq,65.4167,-52.9,18.64,77,0,4.59,GL,2021-01-23 22:41:57,clear sky
417,quatre cocos,-20.2078,57.7625,79.0,88,40,4.61,MU,2021-01-23 22:45:15,scattered clouds
418,mildura,-34.2,142.15,89.01,24,98,5.75,AU,2021-01-23 22:45:15,overcast clouds
419,vuktyl,63.8567,57.3094,-8.39,84,100,7.36,RU,2021-01-23 22:45:16,overcast clouds
420,miquelon,47.0975,-56.3814,30.2,69,75,19.57,PM,2021-01-23 22:45:16,broken clouds
421,muromtsevo,56.3724,75.2418,-43.11,79,3,5.37,RU,2021-01-23 22:45:16,clear sky
422,saldanha,-33.0117,17.9442,66.2,68,68,13.8,ZA,2021-01-23 22:41:17,broken clouds
423,geraldton,-28.7667,114.6,69.8,68,75,9.22,AU,2021-01-23 22:42:08,broken clouds
424,polczyn-zdroj,53.7642,16.0957,30.0,95,100,7.34,PL,2021-01-23 22:45:18,light rain
425,tazovskiy,67.4667,78.7,-41.46,77,0,3.67,RU,2021-01-23 22:45:18,clear sky
426,loralai,30.3705,68.598,35.17,58,0,5.97,PK,2021-01-23 22:45:18,clear sky
427,komsomolskiy,40.4272,71.7189,24.8,50,58,4.61,UZ,2021-01-23 22:42:47,broken clouds
428,mehran,33.1222,46.1646,32.0,59,0,6.91,IR,2021-01-23 22:45:19,clear sky
429,khani,41.9563,42.9566,41.0,38,0,14.97,GE,2021-01-23 22:41:47,clear sky
430,clyde river,70.4692,-68.5914,-7.6,92,1,4.61,CA,2021-01-23 22:41:29,clear sky
431,penzance,50.1186,-5.5371,42.01,87,40,9.22,GB,2021-01-23 22:45:19,scattered clouds
432,islamkot,24.6997,70.177,58.32,21,0,11.07,PK,2021-01-23 22:45:19,clear sky
433,dalton,34.7698,-84.9702,51.8,23,40,8.05,US,2021-01-23 22:45:19,scattered clouds
434,arlit,18.7369,7.3853,61.68,25,0,7.31,NE,2021-01-23 22:45:19,clear sky
435,pedasi,7.5333,-80.0333,80.69,81,52,14.61,PA,2021-01-23 22:45:20,broken clouds
436,tahta,26.7693,31.5021,48.2,53,0,6.91,EG,2021-01-23 22:45:20,clear sky
437,verkh-usugli,52.7,115.1667,4.89,93,100,2.62,RU,2021-01-23 22:45:20,overcast clouds
438,khandagayty,50.7333,92.05,3.83,85,100,3.96,RU,2021-01-23 22:45:20,light snow
439,sterling,39.0062,-77.4286,30.2,37,1,12.66,US,2021-01-23 22:45:20,clear sky
440,artyom,40.4723,50.333,33.8,93,0,6.91,AZ,2021-01-23 22:45:20,clear sky
441,buala,-8.145,159.5921,84.36,56,100,4.94,SB,2021-01-23 22:37:11,overcast clouds
442,kijang,35.2442,129.2139,48.2,57,75,11.5,KR,2021-01-23 22:45:21,broken clouds
443,svetlogorsk,52.6333,29.7333,31.21,98,67,10.31,BY,2021-01-23 22:45:21,broken clouds
444,adrar,20.5022,-10.0711,64.67,22,6,8.3,MR,2021-01-23 22:45:21,clear sky
445,daru,-9.0763,143.2092,79.77,86,100,11.16,PG,2021-01-23 22:41:12,overcast clouds
446,altamira,-3.2033,-52.2064,74.57,92,54,3.27,BR,2021-01-23 22:45:21,light rain
447,skibbereen,51.55,-9.2667,33.8,93,40,10.36,IE,2021-01-23 22:45:21,scattered clouds
448,mogocha,53.7333,119.7667,-9.89,86,100,2.71,RU,2021-01-23 22:45:22,overcast clouds
449,iaciara,-14.0958,-46.6317,75.47,67,51,4.32,BR,2021-01-23 22:45:22,broken clouds
450,kastamonu,41.5,33.6667,30.56,95,93,1.63,TR,2021-01-23 22:45:22,overcast clouds
451,auki,-8.7676,160.7034,84.34,61,70,5.39,SB,2021-01-23 22:45:22,broken clouds
452,ucluelet,48.9329,-125.5528,44.01,81,75,5.75,CA,2021-01-23 22:41:00,broken clouds
453,wajir,1.7471,40.0573,79.09,62,46,10.49,KE,2021-01-23 22:45:22,scattered clouds
454,natal,-5.795,-35.2094,80.6,74,20,11.5,BR,2021-01-23 22:45:22,few clouds
455,nome,64.5011,-165.4064,32.0,93,90,5.97,US,2021-01-23 22:41:50,snow
456,portland,45.5234,-122.6762,46.99,61,20,3.44,US,2021-01-23 22:40:50,few clouds
457,merauke,-8.4667,140.3333,80.82,82,90,9.46,ID,2021-01-23 22:45:23,light rain
458,thiers,45.8333,3.5,39.2,75,90,4.61,FR,2021-01-23 22:45:23,overcast clouds
459,upata,8.0086,-62.3989,80.01,73,64,5.01,VE,2021-01-23 22:45:24,broken clouds
460,lagoa,39.05,-27.9833,61.09,93,100,22.86,PT,2021-01-23 22:41:51,light rain
461,grindavik,63.8424,-22.4338,30.2,74,75,27.63,IS,2021-01-23 22:45:24,broken clouds
462,iacu,-12.7672,-40.2117,75.7,69,100,8.57,BR,2021-01-23 22:45:24,heavy intensity rain
463,dunedin,-45.8742,170.5036,66.99,54,80,13.0,NZ,2021-01-23 22:45:24,broken clouds
464,kapoeta,4.7717,33.5903,80.26,46,36,8.61,SS,2021-01-23 22:45:24,scattered clouds
465,sulangan,11.1373,123.7228,80.8,77,34,1.41,PH,2021-01-23 22:45:25,scattered clouds
466,leo,11.1,-2.1,71.11,19,41,7.34,BF,2021-01-23 22:45:25,scattered clouds
467,goderich,43.7501,-81.7165,19.4,86,100,5.75,CA,2021-01-23 22:45:25,overcast clouds
468,trapani,37.8333,12.6667,57.99,88,75,17.27,IT,2021-01-23 22:45:25,broken clouds
469,kemin,42.7846,75.6892,14.32,90,100,3.13,KG,2021-01-23 22:45:25,light snow
470,phra phutthabat,14.7253,100.7954,75.0,67,1,5.93,TH,2021-01-23 22:45:25,clear sky
471,beckley,37.7782,-81.1882,28.4,46,1,8.05,US,2021-01-23 22:45:26,clear sky
472,morro bay,35.3658,-120.8499,55.99,76,13,3.0,US,2021-01-23 22:45:26,few clouds
473,tadine,-21.55,167.8833,78.24,81,99,22.91,NC,2021-01-23 22:45:26,overcast clouds
474,key west,24.5557,-81.7826,73.4,68,1,5.75,US,2021-01-23 22:40:46,clear sky
475,aquiraz,-3.9014,-38.3911,82.4,78,40,8.05,BR,2021-01-23 22:45:26,scattered clouds
476,jacqueville,5.2052,-4.4146,78.8,100,20,4.61,CI,2021-01-23 22:45:26,few clouds
477,karpathos,35.507,27.2132,59.0,67,42,13.8,GR,2021-01-23 22:45:27,scattered clouds
478,atar,20.5169,-13.0499,64.74,22,58,6.24,MR,2021-01-23 22:42:49,broken clouds
479,yerbogachen,61.2767,108.0108,-46.66,75,85,1.54,RU,2021-01-23 22:42:13,overcast clouds
480,manzhouli,49.6,117.4333,3.13,89,96,2.68,CN,2021-01-23 22:45:27,overcast clouds
481,shahdadkot,27.8477,67.9055,48.36,37,6,5.59,PK,2021-01-23 22:45:27,clear sky
482,taltal,-25.4,-70.4833,69.66,63,21,4.74,CL,2021-01-23 22:40:20,few clouds
483,charlottetown,46.2352,-63.1267,24.01,80,40,10.36,CA,2021-01-23 22:45:07,scattered clouds
484,solvychegodsk,61.3305,46.9156,10.18,95,100,7.54,RU,2021-01-23 22:45:28,light snow
485,bodden town,19.2833,-81.25,82.4,69,20,9.22,KY,2021-01-23 22:45:28,few clouds
486,fugen,47.35,11.85,28.4,93,75,2.3,AT,2021-01-23 22:45:28,broken clouds
487,ola,59.5833,151.2833,-15.72,81,16,8.99,RU,2021-01-23 22:45:28,few clouds
488,ibipora,-23.2692,-51.0481,82.4,65,40,4.14,BR,2021-01-23 22:45:28,scattered clouds
489,sangar,63.9242,127.4739,-55.5,64,86,4.52,RU,2021-01-23 22:45:28,overcast clouds
490,thabazimbi,-24.5917,27.4116,75.0,60,100,1.99,ZA,2021-01-23 22:45:29,overcast clouds
491,mackenzie,55.2999,-123.1698,10.4,85,90,10.36,CA,2021-01-23 22:42:21,light snow
492,tefe,-3.3542,-64.7114,82.4,83,40,4.61,BR,2021-01-23 22:45:29,scattered clouds
493,barstow,34.8986,-117.0228,51.8,46,90,4.61,US,2021-01-23 22:45:29,overcast clouds
494,najran,17.4924,44.1277,50.0,37,0,1.14,SA,2021-01-23 22:45:29,clear sky
495,diamantino,-14.4086,-56.4461,77.52,75,72,2.1,BR,2021-01-23 22:45:29,broken clouds
496,padang,-0.9492,100.3543,71.6,94,100,3.44,ID,2021-01-23 22:41:23,overcast clouds
497,kruisfontein,-34.0033,24.7314,71.01,73,100,3.0,ZA,2021-01-23 22:36:18,overcast clouds
498,aasiaat,68.7098,-52.8699,11.14,82,9,7.27,GL,2021-01-23 22:45:30,clear sky
499,tilichiki,60.4667,166.1,-11.38,90,0,8.32,RU,2021-01-23 22:41:54,clear sky
500,jamkhed,18.7362,75.3121,70.99,40,6,9.62,IN,2021-01-23 22:45:30,clear sky
501,palm coast,29.585,-81.2078,60.01,88,90,8.05,US,2021-01-23 22:45:30,overcast clouds
502,varhaug,58.6147,5.6457,32.0,93,0,5.75,NO,2021-01-23 22:45:30,clear sky
503,nacala,-14.5428,40.6728,79.27,87,100,6.24,MZ,2021-01-23 22:45:31,overcast clouds
504,seguela,7.9611,-6.6731,72.64,21,9,0.45,CI,2021-01-23 22:45:31,clear sky
505,jian,27.1172,114.9793,45.21,87,0,2.33,CN,2021-01-23 22:45:31,clear sky
506,los llanos de aridane,28.6585,-17.9182,66.2,77,90,4.61,ES,2021-01-23 22:38:10,overcast clouds
507,high level,58.5169,-117.136,-13.0,84,40,2.3,CA,2021-01-23 22:45:31,scattered clouds
508,san rafael,-34.6177,-68.3301,93.96,16,0,13.96,AR,2021-01-23 22:42:05,clear sky
509,havoysund,70.9963,24.6622,14.0,73,75,16.11,NO,2021-01-23 22:45:31,broken clouds
510,westport,41.1415,-73.3579,28.99,39,17,17.18,US,2021-01-23 22:41:55,few clouds
511,ambilobe,-13.2,49.05,73.67,93,8,2.04,MG,2021-01-23 22:41:16,clear sky
512,inirida,3.8653,-67.9239,76.62,89,94,1.28,CO,2021-01-23 22:41:20,overcast clouds
513,paraiso,9.8383,-83.8656,82.4,50,20,17.27,CR,2021-01-23 22:45:32,few clouds
514,corinto,37.9407,22.9573,48.99,74,81,1.01,GR,2021-01-23 22:45:32,light rain
515,teknaf,20.8624,92.3058,59.58,65,8,8.37,BD,2021-01-23 22:45:32,clear sky
516,talakan,50.3167,130.3667,-9.89,88,98,5.44,RU,2021-01-23 22:45:33,overcast clouds
517,fare,-16.7,-151.0167,81.07,73,0,13.91,PF,2021-01-23 22:45:33,clear sky
518,olbia,40.9214,9.4856,53.6,71,20,10.36,IT,2021-01-23 22:45:33,few clouds
519,egvekinot,66.3167,-179.1667,-12.8,86,0,2.3,RU,2021-01-23 22:41:22,clear sky
520,nurota,40.5614,65.6886,24.8,80,7,9.22,UZ,2021-01-23 22:45:33,mist
521,el carmen,8.5106,-73.4478,72.97,72,100,4.92,CO,2021-01-23 22:45:33,overcast clouds
522,boyolangu,-8.1181,111.8935,76.24,79,100,2.53,ID,2021-01-23 22:42:11,overcast clouds
523,middelburg,-25.7751,29.4648,65.35,74,98,4.72,ZA,2021-01-23 22:45:34,overcast clouds
524,rocha,-34.4833,-54.3333,73.2,79,3,11.41,UY,2021-01-23 22:42:35,clear sky
525,athabasca,54.7169,-113.2854,-9.4,70,18,4.47,CA,2021-01-23 22:45:07,few clouds
526,latung,5.5,120.8833,81.59,75,98,6.33,PH,2021-01-23 22:45:34,overcast clouds
527,santa marta,11.2408,-74.199,84.0,67,61,15.01,CO,2021-01-23 22:43:54,broken clouds
528,avera,33.194,-82.5271,57.2,41,1,3.44,US,2021-01-23 22:42:29,clear sky
529,sungairaya,0.7,108.9,76.75,86,100,5.21,ID,2021-01-23 22:45:34,light rain
530,anapolis,-16.3267,-48.9528,77.0,53,40,6.91,BR,2021-01-23 22:45:35,scattered clouds
531,vysokogornyy,50.1167,139.15,0.03,91,85,6.49,RU,2021-01-23 22:45:35,snow
532,klyuchevskiy,53.5317,119.4519,-7.96,88,100,3.11,RU,2021-01-23 22:45:35,overcast clouds
533,puteyets,65.1716,57.091,-11.96,85,100,9.06,RU,2021-01-23 22:45:35,overcast clouds
534,ewa beach,21.3156,-158.0072,80.6,57,20,12.66,US,2021-01-23 22:41:31,few clouds
535,sokoni,-6.4333,39.55,80.96,80,100,10.85,TZ,2021-01-23 22:43:23,overcast clouds
