City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,Bull Savanna,17.8868,-77.5902,77.56,77,7,10.42,JM,2021-01-22 21:54:19
363,The Valley,18.217,-63.0578,82.4,69,20,10.36,AI,2021-01-22 21:54:19
364,Cansancao,-10.6672,-39.4992,78.48,52,100,7.45,BR,2021-01-22 21:54:19
365,Victor Harbor,-35.5667,138.6167,77.0,29,0,7.49,AU,2021-01-22 21:54:19
366,Olafsvik,64.8945,-23.7142,28.45,90,2,31.16,IS,2021-01-22 21:52:05
367,Olinda,-8.0089,-34.8553,78.8,65,40,12.66,BR,2021-01-22 21:54:19
368,Sosnogorsk,63.6023,53.8817,-17.72,85,100,3.91,RU,2021-01-22 21:54:20
369,Broome,42.2506,-75.833,30.99,69,90,12.66,US,2021-01-22 21:48:00
370,Richards Bay,-28.783,32.0377,73.17,83,4,8.81,ZA,2021-01-22 21:52:09
371,Collie,-33.3667,116.15,57.0,85,0,2.3,AU,2021-01-22 21:54:20
372,Tura,25.5198,90.2201,56.53,75,0,3.67,IN,2021-01-22 21:54:20
373,Whitehorse,60.7161,-135.0538,6.8,85,75,6.91,CA,2021-01-22 21:54:20
374,Chokurdakh,70.6333,147.9167,-43.85,79,30,2.95,RU,2021-01-22 21:47:42
375,Husavik,66.0449,-17.3389,28.4,86,90,33.38,IS,2021-01-22 21:52:19
376,Limay,14.5333,120.55,77.0,94,90,4.61,PH,2021-01-22 21:54:21
377,Olovyannaya,50.95,115.5667,-3.15,90,60,7.07,RU,2021-01-22 21:54:21
378,Pontes E Lacerda,-15.2261,-59.3353,75.83,88,100,4.5,BR,2021-01-22 21:54:21
379,Panindicuaro,19.9667,-101.7667,77.0,44,20,6.91,MX,2021-01-22 21:54:21
380,Kati,12.7441,-8.0726,77.0,16,0,6.91,ML,2021-01-22 21:54:21
381,Faya,18.3851,42.4509,55.4,35,12,4.61,SA,2021-01-22 21:52:50
382,Inhambane,-23.865,35.3833,80.2,88,82,13.76,MZ,2021-01-22 21:51:04
383,Broken Hill,-31.95,141.4333,71.6,16,0,3.44,AU,2021-01-22 21:54:22
384,Zhangjiakou,40.81,114.8794,19.33,86,13,1.07,CN,2021-01-22 21:54:22
385,Aksu,41.1231,80.2644,24.89,78,100,2.68,CN,2021-01-22 21:52:18
386,Keffi,8.8486,7.8736,76.21,19,51,4.88,NG,2021-01-22 21:54:22
387,Uige,-7.6087,15.0613,67.5,93,100,0.83,AO,2021-01-22 21:54:22
388,Clinton,42.587,-82.9199,24.01,57,97,14.09,US,2021-01-22 21:54:22
389,Maragogi,-9.0122,-35.2225,77.9,77,80,8.9,BR,2021-01-22 21:54:23
390,Sinnamary,5.3833,-52.95,77.27,88,100,11.5,GF,2021-01-22 21:52:16
391,Keti Bandar,24.1447,67.4497,68.09,69,0,11.77,PK,2021-01-22 21:54:23
392,Mutoko,-17.397,32.2268,65.53,82,100,7.36,ZW,2021-01-22 21:54:23
393,Dogondoutchi,13.6393,4.0287,70.43,20,3,9.66,NE,2021-01-22 21:54:23
394,Pendleton,45.6721,-118.7886,34.0,86,90,8.05,US,2021-01-22 21:54:24
395,Caravelas,-17.7125,-39.2481,76.39,81,11,6.33,BR,2021-01-22 21:54:24
396,Puerto Varas,-41.3195,-72.9854,75.2,43,0,13.8,CL,2021-01-22 21:52:28
397,Cidreira,-30.1811,-50.2056,74.61,84,78,17.34,BR,2021-01-22 21:47:29
398,Oistins,13.0667,-59.5333,80.6,65,40,18.41,BB,2021-01-22 21:54:24
399,Kupino,54.3663,77.2981,-8.84,91,100,6.4,RU,2021-01-22 21:51:04
400,Kisangani,0.5167,25.2,74.55,77,35,2.04,CD,2021-01-22 21:54:24
401,Katsuura,35.1333,140.3,50.0,74,100,7.0,JP,2021-01-22 21:51:36
402,Kaeo,-35.1,173.7833,71.01,64,12,3.0,NZ,2021-01-22 21:54:25
403,Hobyo,5.3505,48.5268,76.5,79,36,20.22,SO,2021-01-22 21:54:25
404,Tambovka,50.0969,128.0489,-18.4,83,82,7.45,RU,2021-01-22 21:54:25
405,Monroe,43.1501,-77.6831,30.0,59,75,14.97,US,2021-01-22 21:53:01
406,Kavieng,-2.5744,150.7967,82.06,71,100,5.93,PG,2021-01-22 21:51:33
407,Hare Bay,48.8499,-54.0148,24.8,93,49,10.36,CA,2021-01-22 21:54:25
408,Neiafu,-18.65,-173.9833,77.0,94,75,12.66,TO,2021-01-22 21:54:26
409,Vetluzhskiy,58.3902,45.4654,-2.38,92,100,9.55,RU,2021-01-22 21:54:26
410,Agadez,19.75,10.25,58.21,29,0,7.7,NE,2021-01-22 21:54:26
411,Halifax,44.6453,-63.5724,28.4,100,100,6.91,CA,2021-01-22 21:54:26
412,Vestmannaeyjar,63.4427,-20.2734,28.42,89,1,26.17,IS,2021-01-22 21:52:31
413,Saint Anthony,45.0205,-93.218,15.8,41,1,9.22,US,2021-01-22 21:52:26
414,Katangli,51.7102,143.2326,-15.07,88,0,8.5,RU,2021-01-22 21:54:27
415,Kantabanji,20.4833,82.9167,58.3,35,0,0.69,IN,2021-01-22 21:54:27
416,Saint-Joseph,-21.3667,55.6167,78.8,78,0,4.61,RE,2021-01-22 21:54:27
417,Prince Rupert,54.3161,-130.3201,35.6,86,1,3.44,CA,2021-01-22 21:49:33
418,Port Lincoln,-34.7333,135.8667,72.28,56,0,13.58,AU,2021-01-22 21:52:22
